date,symbol,sentiment_mean,sentiment_count,sentiment_std
2016-12-27,TATASTEEL.NS,1.0,2,0.0
2016-12-29,ADANIPORTS.NS,1.0,2,0.0
2016-12-29,BPCL.NS,0.0,2,0.0
2016-12-30,BPCL.NS,1.0,2,0.0
2016-12-30,COALINDIA.NS,1.0,3,0.0
2017-01-02,KOTAKBANK.NS,-1.0,2,0.0
2017-01-03,BHARTIARTL.NS,1.0,2,0.0
2017-01-03,COALINDIA.NS,0.0,2,0.0
2017-01-04,BHARTIARTL.NS,0.0,2,0.0
2017-01-05,ADANIPORTS.NS,0.0,2,0.0
2017-01-06,ASIANPAINT.NS,1.0,2,0.0
2017-01-09,ASIANPAINT.NS,1.0,2,0.0
2017-01-10,ADANIPORTS.NS,0.0,2,0.0
2017-01-11,M&M.NS,0.0,2,0.0
2017-01-11,TECHM.NS,1.0,2,0.0
2017-01-11,TITAN.NS,-1.0,1,0.0
2017-01-12,APOLLOHOSP.NS,0.0,1,0.0
2017-01-12,TCS.NS,0.0,2,0.0
2017-01-13,TCS.NS,0.0,4,0.0
2017-01-14,TATASTEEL.NS,0.0,2,0.0
2017-01-14,TCS.NS,0.0,2,0.0
2017-01-16,ADANIPORTS.NS,-1.0,2,0.0
2017-01-17,ADANIPORTS.NS,1.0,2,0.0
2017-01-17,ASIANPAINT.NS,0.0,2,0.0
2017-01-19,BPCL.NS,1.0,2,0.0
2017-01-19,HINDUNILVR.NS,0.0,1,0.0
2017-01-19,NESTLEIND.NS,0.0,1,0.0
2017-01-20,ADANIPORTS.NS,1.0,2,0.0
2017-01-20,ASIANPAINT.NS,0.0,2,0.0
2017-01-20,BHARTIARTL.NS,0.0,2,0.0
2017-01-21,BHARTIARTL.NS,0.0,1,0.0
2017-01-24,ADANIPORTS.NS,0.0,2,0.0
2017-01-24,BHARTIARTL.NS,1.0,2,0.0
2017-01-25,ADANIPORTS.NS,0.0,2,0.0
2017-01-25,BHARTIARTL.NS,1.0,2,0.0
2017-01-25,BPCL.NS,0.0,2,0.0
2017-01-25,INFY.NS,0.0,1,0.0
2017-01-25,TATASTEEL.NS,-1.0,1,0.0
2017-01-25,TCS.NS,-1.0,1,0.0
2017-01-26,ADANIENT.NS,0.0,1,0.0
2017-01-26,ADANIPORTS.NS,0.0,1,0.0
2017-01-26,HINDUNILVR.NS,0.0,1,0.0
2017-01-27,BHARTIARTL.NS,0.0,2,0.0
2017-01-27,LT.NS,0.0,1,0.0
2017-01-30,BHARTIARTL.NS,0.0,4,0.0
2017-01-31,ADANIPORTS.NS,0.0,2,0.0
2017-01-31,BHARTIARTL.NS,1.0,2,0.0
2017-01-31,HCLTECH.NS,1.0,2,0.0
2017-01-31,TCS.NS,1.0,4,0.0
2017-01-31,TECHM.NS,1.0,2,0.0
2017-02-01,TCS.NS,1.0,2,0.0
2017-02-02,BHARTIARTL.NS,0.0,2,0.0
2017-02-06,ADANIPORTS.NS,0.0,2,0.0
2017-02-06,COALINDIA.NS,1.0,1,0.0
2017-02-06,INFY.NS,0.0,1,0.0
2017-02-06,MARUTI.NS,0.0,2,0.0
2017-02-07,BPCL.NS,0.0,2,0.0
2017-02-09,RELIANCE.NS,0.0,2,0.0
2017-02-10,ADANIPORTS.NS,0.0,2,0.0
2017-02-10,BPCL.NS,-1.0,2,0.0
2017-02-11,INFY.NS,0.0,1,0.0
2017-02-13,COALINDIA.NS,0.0,1,0.0
2017-02-14,ADANIENT.NS,1.0,1,0.0
2017-02-14,ADANIPORTS.NS,0.0,1,0.0
2017-02-14,BHARTIARTL.NS,0.0,2,0.0
2017-02-14,BPCL.NS,0.0,2,0.0
2017-02-14,INFY.NS,1.0,1,0.0
2017-02-15,TATASTEEL.NS,0.0,1,0.0
2017-02-16,ADANIPORTS.NS,1.0,2,0.0
2017-02-16,ASIANPAINT.NS,1.0,2,0.0
2017-02-16,NESTLEIND.NS,0.0,1,0.0
2017-02-17,HINDUNILVR.NS,0.0,1,0.0
2017-02-19,HINDUNILVR.NS,0.0,2,0.0
2017-02-20,HINDUNILVR.NS,0.0,2,0.0
2017-02-21,ASIANPAINT.NS,-1.0,2,0.0
2017-02-21,BHARTIARTL.NS,1.0,2,0.0
2017-02-22,ASIANPAINT.NS,0.0,2,0.0
2017-02-22,COALINDIA.NS,0.0,1,0.0
2017-02-23,ASIANPAINT.NS,1.0,2,0.0
2017-02-23,LT.NS,0.0,1,0.0
2017-02-26,LT.NS,0.0,1,0.0
2017-02-28,BHARTIARTL.NS,-1.0,1,0.0
2017-03-02,ADANIPORTS.NS,1.0,2,0.0
2017-03-02,BPCL.NS,0.0,2,0.0
2017-03-02,HINDUNILVR.NS,0.0,2,0.0
2017-03-03,ASIANPAINT.NS,0.0,2,0.0
2017-03-06,ADANIPORTS.NS,0.0,2,0.0
2017-03-06,CIPLA.NS,0.0,1,0.0
2017-03-07,ADANIPORTS.NS,-1.0,2,0.0
2017-03-07,BPCL.NS,-1.0,2,0.0
2017-03-07,JSWSTEEL.NS,0.0,2,0.0
2017-03-07,TATASTEEL.NS,0.0,2,0.0
2017-03-09,ADANIPORTS.NS,1.0,2,0.0
2017-03-10,BHARTIARTL.NS,0.0,2,0.0
2017-03-10,BPCL.NS,0.0,2,0.0
2017-03-10,MARUTI.NS,0.0,2,0.0
2017-03-12,COALINDIA.NS,0.0,1,0.0
2017-03-14,BHARTIARTL.NS,0.0,2,0.0
2017-03-16,ADANIENT.NS,0.0,1,0.0
2017-03-16,ADANIPORTS.NS,0.0,3,0.0
2017-03-16,BHARTIARTL.NS,0.0,2,0.0
2017-03-16,NESTLEIND.NS,1.0,1,0.0
2017-03-17,BHARTIARTL.NS,0.0,2,0.0
2017-03-17,LT.NS,0.0,1,0.0
2017-03-20,BHARTIARTL.NS,-1.0,4,0.0
2017-03-21,RELIANCE.NS,1.0,2,0.0
2017-03-22,ADANIENT.NS,1.0,2,0.0
2017-03-22,ADANIPORTS.NS,0.0,2,0.0
2017-03-22,BHARTIARTL.NS,0.0,2,0.0
2017-03-22,COALINDIA.NS,0.0,1,0.0
2017-03-23,BHARTIARTL.NS,0.0,2,0.0
2017-03-25,LT.NS,0.0,1,0.0
2017-03-27,ASIANPAINT.NS,0.0,2,0.0
2017-03-30,ADANIPORTS.NS,0.0,2,0.0
2017-04-02,BRITANNIA.NS,0.0,1,0.0
2017-04-03,BPCL.NS,1.0,2,0.0
2017-04-03,NESTLEIND.NS,0.0,1,0.0
2017-04-05,ADANIENT.NS,1.0,1,0.0
2017-04-05,ADANIPORTS.NS,-1.0,3,0.0
2017-04-07,ADANIPORTS.NS,-1.0,2,0.0
2017-04-07,BPCL.NS,1.0,2,0.0
2017-04-10,ASIANPAINT.NS,0.0,2,0.0
2017-04-10,BPCL.NS,0.0,2,0.0
2017-04-11,ADANIPORTS.NS,-1.0,2,0.0
2017-04-12,ADANIPORTS.NS,0.0,2,0.0
2017-04-13,BPCL.NS,0.0,2,0.0
2017-04-15,COALINDIA.NS,0.0,1,0.0
2017-04-17,ASIANPAINT.NS,0.0,2,0.0
2017-04-19,ADANIPORTS.NS,-1.0,2,0.0
2017-04-23,INFY.NS,0.0,1,0.0
2017-04-23,TCS.NS,0.0,1,0.0
2017-04-25,COALINDIA.NS,0.0,1,0.0
2017-04-26,COALINDIA.NS,0.0,1,0.0
2017-04-28,BPCL.NS,0.0,2,0.0
2017-04-28,BRITANNIA.NS,0.0,1,0.0
2017-04-28,COALINDIA.NS,1.0,1,0.0
2017-04-29,INFY.NS,0.0,1,0.0
2017-04-29,TCS.NS,0.0,1,0.0
2017-04-30,COALINDIA.NS,0.0,1,0.0
2017-05-01,COALINDIA.NS,0.0,1,0.0
2017-05-02,INFY.NS,0.0,1,0.0
2017-05-03,COALINDIA.NS,0.0,1,0.0
2017-05-03,INFY.NS,0.0,1,0.0
2017-05-03,M&M.NS,-1.0,1,0.0
2017-05-05,ASIANPAINT.NS,0.0,2,0.0
2017-05-09,ADANIPORTS.NS,1.0,2,0.0
2017-05-10,ASIANPAINT.NS,-1.0,2,0.0
2017-05-10,HCLTECH.NS,1.0,2,0.0
2017-05-11,ADANIPORTS.NS,0.0,2,0.0
2017-05-12,ASIANPAINT.NS,0.0,2,0.0
2017-05-12,COALINDIA.NS,0.0,2,0.0
2017-05-13,INFY.NS,0.0,1,0.0
2017-05-13,RELIANCE.NS,0.0,1,0.0
2017-05-14,INFY.NS,0.0,1,0.0
2017-05-16,COALINDIA.NS,0.0,1,0.0
2017-05-17,ADANIPORTS.NS,0.0,2,0.0
2017-05-17,COALINDIA.NS,0.0,2,0.0
2017-05-18,COALINDIA.NS,0.0,2,0.0
2017-05-19,ASIANPAINT.NS,-1.0,2,0.0
2017-05-19,BPCL.NS,0.0,2,0.0
2017-05-22,ADANIPORTS.NS,1.0,2,0.0
2017-05-23,ADANIPORTS.NS,0.0,2,0.0
2017-05-23,LT.NS,1.0,1,0.0
2017-05-24,ADANIPORTS.NS,1.0,4,0.0
2017-05-25,COALINDIA.NS,0.0,1,0.0
2017-05-27,COALINDIA.NS,0.0,2,0.0
2017-05-29,ADANIPORTS.NS,0.0,4,0.0
2017-05-30,ADANIPORTS.NS,1.0,4,0.0
2017-05-30,BPCL.NS,0.0,2,0.0
2017-05-30,HINDUNILVR.NS,1.0,2,0.0
2017-05-30,MARUTI.NS,0.0,2,0.0
2017-05-31,ADANIENT.NS,0.0,1,0.0
2017-05-31,ADANIPORTS.NS,1.0,1,0.0
2017-06-01,ADANIPORTS.NS,0.0,4,0.0
2017-06-02,ADANIPORTS.NS,0.0,4,0.0
2017-06-02,BPCL.NS,0.0,2,0.0
2017-06-02,COALINDIA.NS,0.0,1,0.0
2017-06-03,COALINDIA.NS,0.0,2,0.0
2017-06-04,COALINDIA.NS,0.0,1,0.0
2017-06-06,ADANIENT.NS,-1.0,1,0.0
2017-06-06,ADANIPORTS.NS,0.0,1,0.0
2017-06-08,ASIANPAINT.NS,0.0,2,0.0
2017-06-09,INFY.NS,0.0,1,0.0
2017-06-12,WIPRO.NS,-1.0,2,0.0
2017-06-15,BPCL.NS,0.0,2,0.0
2017-06-15,RELIANCE.NS,1.0,2,0.0
2017-06-16,ADANIPORTS.NS,0.0,4,0.0
2017-06-17,BHARTIARTL.NS,0.0,1,0.0
2017-06-19,ADANIPORTS.NS,-1.0,4,0.0
2017-06-19,BHARTIARTL.NS,0.0,1,0.0
2017-06-19,BPCL.NS,-1.0,2,0.0
2017-06-20,COALINDIA.NS,-1.0,1,0.0
2017-06-21,HEROMOTOCO.NS,-1.0,2,0.0
2017-06-23,ADANIENT.NS,1.0,1,0.0
2017-06-23,ADANIPORTS.NS,0.0,1,0.0
2017-06-23,COALINDIA.NS,0.0,1,0.0
2017-06-26,COALINDIA.NS,0.0,3,0.0
2017-06-26,NESTLEIND.NS,0.0,1,0.0
2017-06-27,ADANIENT.NS,0.0,1,0.0
2017-06-27,ADANIPORTS.NS,0.0,1,0.0
2017-06-27,COALINDIA.NS,0.0,2,0.0
2017-06-28,ASIANPAINT.NS,0.0,2,0.0
2017-06-28,WIPRO.NS,0.0,2,0.0
2017-07-01,ADANIENT.NS,0.0,1,0.0
2017-07-01,ADANIPORTS.NS,0.0,1,0.0
2017-07-01,MARUTI.NS,0.0,2,0.0
2017-07-02,LT.NS,0.0,2,0.0
2017-07-04,BPCL.NS,0.0,2,0.0
2017-07-04,COALINDIA.NS,1.0,2,0.0
2017-07-04,NTPC.NS,0.0,2,0.0
2017-07-05,MARUTI.NS,0.0,2,0.0
2017-07-05,RELIANCE.NS,1.0,2,0.0
2017-07-07,ADANIENT.NS,-1.0,1,0.0
2017-07-07,ADANIPORTS.NS,0.0,1,0.0
2017-07-07,ONGC.NS,-1.0,2,0.0
2017-07-08,ONGC.NS,0.0,2,0.0
2017-07-10,ICICIBANK.NS,0.0,2,0.0
2017-07-11,COALINDIA.NS,0.0,1,0.0
2017-07-12,RELIANCE.NS,0.0,2,0.0
2017-07-13,ASIANPAINT.NS,0.0,2,0.0
2017-07-13,COALINDIA.NS,-1.0,1,0.0
2017-07-15,ADANIENT.NS,0.0,1,0.0
2017-07-17,ADANIPORTS.NS,0.0,4,0.0
2017-07-18,ASIANPAINT.NS,0.0,2,0.0
2017-07-20,COALINDIA.NS,0.0,1,0.0
2017-07-20,EICHERMOT.NS,0.0,2,0.0
2017-07-21,COALINDIA.NS,-1.0,1,0.0
2017-07-21,RELIANCE.NS,0.0,2,0.0
2017-07-22,HINDUNILVR.NS,0.0,1,0.0
2017-07-22,NESTLEIND.NS,0.0,1,0.0
2017-07-26,ASIANPAINT.NS,0.0,2,0.0
2017-07-27,ASIANPAINT.NS,0.0,2,0.0
2017-07-27,BRITANNIA.NS,0.0,1,0.0
2017-07-28,ADANIPORTS.NS,1.0,4,0.0
2017-07-29,EICHERMOT.NS,0.0,2,0.0
2017-08-01,MARUTI.NS,0.0,2,0.0
2017-08-04,HCLTECH.NS,0.0,1,0.0
2017-08-08,BPCL.NS,-1.0,4,0.0
2017-08-08,TATASTEEL.NS,0.0,2,0.0
2017-08-09,ADANIPORTS.NS,0.0,4,0.0
2017-08-09,ASIANPAINT.NS,0.0,2,0.0
2017-08-10,HINDUNILVR.NS,0.0,1,0.0
2017-08-10,MARUTI.NS,1.0,2,0.0
2017-08-10,NESTLEIND.NS,1.0,1,0.0
2017-08-14,APOLLOHOSP.NS,-1.0,1,0.0
2017-08-15,ADANIENT.NS,0.0,1,0.0
2017-08-15,ADANIPORTS.NS,0.0,1,0.0
2017-08-15,BRITANNIA.NS,0.0,1,0.0
2017-08-15,COALINDIA.NS,0.0,1,0.0
2017-08-15,RELIANCE.NS,0.0,1,0.0
2017-08-16,ASIANPAINT.NS,0.0,2,0.0
2017-08-17,ADANIPORTS.NS,-1.0,4,0.0
2017-08-17,LT.NS,0.0,2,0.0
2017-08-18,INFY.NS,0.0,9,0.0
2017-08-19,ADANIENT.NS,0.0,1,0.0
2017-08-19,ADANIPORTS.NS,0.0,1,0.0
2017-08-19,TCS.NS,0.0,2,0.0
2017-08-20,ADANIENT.NS,0.0,1,0.0
2017-08-20,ADANIPORTS.NS,0.0,1,0.0
2017-08-21,ADANIENT.NS,1.0,1,0.0
2017-08-21,ADANIPORTS.NS,1.0,5,0.0
2017-08-22,BPCL.NS,0.0,2,0.0
2017-08-23,ADANIPORTS.NS,1.0,4,0.0
2017-08-23,INFY.NS,1.0,2,0.0
2017-08-24,ADANIPORTS.NS,-1.0,4,0.0
2017-08-24,INFY.NS,-1.0,1,0.0
2017-08-25,ADANIENT.NS,0.0,1,0.0
2017-08-25,ADANIPORTS.NS,0.0,1,0.0
2017-08-25,INFY.NS,0.0,1,0.0
2017-08-30,ADANIPORTS.NS,0.0,4,0.0
2017-09-01,ASIANPAINT.NS,0.0,2,0.0
2017-09-01,DRREDDY.NS,0.0,4,0.0
2017-09-01,INFY.NS,0.0,2,0.0
2017-09-01,TCS.NS,1.0,2,0.0
2017-09-04,ADANIPORTS.NS,-1.0,4,0.0
2017-09-05,ADANIENT.NS,0.0,1,0.0
2017-09-05,ADANIPORTS.NS,0.0,4,0.0
2017-09-05,COALINDIA.NS,0.0,1,0.0
2017-09-06,RELIANCE.NS,0.0,2,0.0
2017-09-07,BPCL.NS,0.0,2,0.0
2017-09-07,EICHERMOT.NS,0.0,2,0.0
2017-09-08,BPCL.NS,1.0,2,0.0
2017-09-11,ASIANPAINT.NS,0.0,2,0.0
2017-09-12,BPCL.NS,0.0,2,0.0
2017-09-13,BPCL.NS,0.0,2,0.0
2017-09-17,NESTLEIND.NS,0.0,1,0.0
2017-09-17,RELIANCE.NS,0.0,1,0.0
2017-09-20,BPCL.NS,0.0,2,0.0
2017-09-20,TATASTEEL.NS,-1.0,2,0.0
2017-09-22,ITC.NS,0.0,1,0.0
2017-09-23,TATASTEEL.NS,0.0,2,0.0
2017-09-24,HINDUNILVR.NS,0.0,1,0.0
2017-09-25,ADANIPORTS.NS,-1.0,4,0.0
2017-09-26,ASIANPAINT.NS,-1.0,2,0.0
2017-09-26,BPCL.NS,0.0,2,0.0
2017-09-26,TCS.NS,0.0,2,0.0
2017-09-27,ADANIPORTS.NS,1.0,4,0.0
2017-09-28,ASIANPAINT.NS,1.0,2,0.0
2017-09-28,NESTLEIND.NS,1.0,1,0.0
2017-10-01,HCLTECH.NS,0.0,1,0.0
2017-10-02,BRITANNIA.NS,0.0,1,0.0
2017-10-03,ASIANPAINT.NS,0.0,2,0.0
2017-10-03,M&M.NS,0.0,4,0.0
2017-10-04,NESTLEIND.NS,1.0,1,0.0
2017-10-06,TATASTEEL.NS,0.0,2,0.0
2017-10-07,ADANIENT.NS,0.0,1,0.0
2017-10-07,ADANIPORTS.NS,0.0,1,0.0
2017-10-11,INFY.NS,0.0,2,0.0
2017-10-11,TCS.NS,0.0,2,0.0
2017-10-14,COALINDIA.NS,0.0,1,0.0
2017-10-17,ASIANPAINT.NS,0.0,2,0.0
2017-10-17,BPCL.NS,-1.0,2,0.0
2017-10-17,LT.NS,0.0,1,0.0
2017-10-18,ADANIENT.NS,1.0,1,0.0
2017-10-18,ADANIPORTS.NS,1.0,1,0.0
2017-10-20,NESTLEIND.NS,0.0,1,0.0
2017-10-20,NTPC.NS,0.0,1,0.0
2017-10-21,M&M.NS,0.0,1,0.0
2017-10-23,CIPLA.NS,0.0,2,0.0
2017-10-24,ASIANPAINT.NS,0.0,2,0.0
2017-10-25,BAJAJFINSV.NS,1.0,2,0.0
2017-10-26,BPCL.NS,1.0,2,0.0
2017-10-26,CIPLA.NS,0.0,2,0.0
2017-10-27,ADANIPORTS.NS,0.0,4,0.0
2017-10-27,BAJAJFINSV.NS,0.0,2,0.0
2017-10-27,NESTLEIND.NS,0.0,1,0.0
2017-10-27,RELIANCE.NS,0.0,2,0.0
2017-10-29,LT.NS,0.0,1,0.0
2017-11-01,COALINDIA.NS,-1.0,1,0.0
2017-11-02,NTPC.NS,-1.0,3,0.0
2017-11-03,BPCL.NS,0.0,2,0.0
2017-11-03,NESTLEIND.NS,1.0,1,0.0
2017-11-06,EICHERMOT.NS,0.0,2,0.0
2017-11-07,CIPLA.NS,-1.0,2,0.0
2017-11-08,ASIANPAINT.NS,-1.0,2,0.0
2017-11-08,CIPLA.NS,0.0,2,0.0
2017-11-09,ASIANPAINT.NS,0.0,2,0.0
2017-11-09,ONGC.NS,-1.0,2,0.0
2017-11-09,RELIANCE.NS,0.0,2,0.0
2017-11-10,ASIANPAINT.NS,-1.0,2,0.0
2017-11-10,LT.NS,-1.0,1,0.0
2017-11-12,INFY.NS,0.0,1,0.0
2017-11-12,JSWSTEEL.NS,0.0,1,0.0
2017-11-13,ADANIPORTS.NS,0.0,4,0.0
2017-11-14,ASIANPAINT.NS,0.0,2,0.0
2017-11-14,BAJAJFINSV.NS,1.0,2,0.0
2017-11-15,ASIANPAINT.NS,0.0,2,0.0
2017-11-15,BPCL.NS,0.0,2,0.0
2017-11-16,ADANIPORTS.NS,0.0,4,0.0
2017-11-16,BAJAJFINSV.NS,0.0,2,0.0
2017-11-16,BPCL.NS,0.0,2,0.0
2017-11-17,CIPLA.NS,1.0,2,0.0
2017-11-20,M&M.NS,0.0,3,0.0
2017-11-21,BAJAJFINSV.NS,0.0,2,0.0
2017-11-21,CIPLA.NS,0.0,4,0.0
2017-11-21,DRREDDY.NS,-1.0,2,0.0
2017-11-21,TATASTEEL.NS,0.0,4,0.0
2017-11-21,WIPRO.NS,0.0,2,0.0
2017-11-22,ADANIPORTS.NS,0.0,4,0.0
2017-11-22,BAJAJFINSV.NS,0.0,2,0.0
2017-11-23,ADANIPORTS.NS,-1.0,4,0.0
2017-11-23,TATASTEEL.NS,0.0,2,0.0
2017-11-24,ADANIPORTS.NS,0.0,4,0.0
2017-11-24,M&M.NS,0.0,1,0.0
2017-11-27,ADANIPORTS.NS,1.0,4,0.0
2017-11-29,ADANIPORTS.NS,-1.0,4,0.0
2017-11-29,ASIANPAINT.NS,-1.0,2,0.0
2017-11-29,BRITANNIA.NS,0.0,1,0.0
2017-11-30,ADANIENT.NS,0.0,1,0.0
2017-11-30,ADANIPORTS.NS,0.0,1,0.0
2017-12-01,ADANIPORTS.NS,0.0,4,0.0
2017-12-01,WIPRO.NS,-1.0,2,0.0
2017-12-04,ASIANPAINT.NS,0.0,2,0.0
2017-12-05,TATASTEEL.NS,1.0,2,0.0
2017-12-06,COALINDIA.NS,0.0,1,0.0
2017-12-06,NTPC.NS,0.0,1,0.0
2017-12-07,ASIANPAINT.NS,0.0,2,0.0
2017-12-07,CIPLA.NS,0.0,2,0.0
2017-12-08,RELIANCE.NS,0.0,1,0.0
2017-12-11,ASIANPAINT.NS,0.0,2,0.0
2017-12-11,COALINDIA.NS,0.0,1,0.0
2017-12-12,ADANIPORTS.NS,0.0,4,0.0
2017-12-12,BPCL.NS,1.0,2,0.0
2017-12-12,CIPLA.NS,1.0,2,0.0
2017-12-12,COALINDIA.NS,0.0,2,0.0
2017-12-13,ADANIPORTS.NS,1.0,4,0.0
2017-12-13,BPCL.NS,1.0,2,0.0
2017-12-13,CIPLA.NS,-1.0,2,0.0
2017-12-13,HINDUNILVR.NS,0.0,1,0.0
2017-12-15,ASIANPAINT.NS,0.0,2,0.0
2017-12-15,INFY.NS,-1.0,2,0.0
2017-12-20,TATASTEEL.NS,0.0,2,0.0
2017-12-21,BAJAJFINSV.NS,0.0,2,0.0
2017-12-22,BAJAJFINSV.NS,-1.0,2,0.0
2017-12-23,COALINDIA.NS,0.0,1,0.0
2017-12-28,NESTLEIND.NS,0.0,1,0.0
2017-12-28,TCS.NS,-1.0,1,0.0
2017-12-29,BPCL.NS,-1.0,2,0.0
2018-01-03,ADANIPORTS.NS,1.0,4,0.0
2018-01-04,BPCL.NS,1.0,2,0.0
2018-01-05,ADANIPORTS.NS,0.0,4,0.0
2018-01-05,BAJAJFINSV.NS,-1.0,2,0.0
2018-01-07,RELIANCE.NS,0.0,1,0.0
2018-01-09,ADANIPORTS.NS,0.0,4,0.0
2018-01-09,BHARTIARTL.NS,1.0,2,0.0
2018-01-09,INFY.NS,1.0,2,0.0
2018-01-10,ASIANPAINT.NS,0.0,2,0.0
2018-01-11,BHARTIARTL.NS,0.0,2,0.0
2018-01-12,BHARTIARTL.NS,-1.0,2,0.0
2018-01-16,BAJAJFINSV.NS,0.0,2,0.0
2018-01-17,TITAN.NS,0.0,1,0.0
2018-01-17,ULTRACEMCO.NS,-1.0,2,0.0
2018-01-18,ADANIPORTS.NS,1.0,4,0.0
2018-01-19,ADANIPORTS.NS,0.0,4,0.0
2018-01-19,BAJAJFINSV.NS,0.0,2,0.0
2018-01-22,BHARTIARTL.NS,-1.0,2,0.0
2018-01-24,ADANIPORTS.NS,0.0,4,0.0
2018-01-24,BHARTIARTL.NS,-1.0,2,0.0
2018-01-25,ADANIPORTS.NS,-1.0,4,0.0
2018-01-25,HINDUNILVR.NS,0.0,1,0.0
2018-01-26,ITC.NS,0.0,1,0.0
2018-01-28,BPCL.NS,0.0,2,0.0
2018-01-28,ONGC.NS,0.0,2,0.0
2018-01-29,ITC.NS,-1.0,2,0.0
2018-01-30,ASIANPAINT.NS,1.0,2,0.0
2018-01-30,BPCL.NS,0.0,2,0.0
2018-01-30,COALINDIA.NS,-1.0,1,0.0
2018-01-31,COALINDIA.NS,-1.0,1,0.0
2018-02-01,BAJAJFINSV.NS,0.0,2,0.0
2018-02-02,BAJAJFINSV.NS,0.0,2,0.0
2018-02-02,BHARTIARTL.NS,0.0,2,0.0
2018-02-03,RELIANCE.NS,0.0,1,0.0
2018-02-04,ADANIENT.NS,0.0,1,0.0
2018-02-04,ADANIPORTS.NS,0.0,1,0.0
2018-02-05,ADANIENT.NS,0.0,1,0.0
2018-02-05,ADANIPORTS.NS,0.0,1,0.0
2018-02-05,BHARTIARTL.NS,-1.0,2,0.0
2018-02-06,BAJAJFINSV.NS,0.0,2,0.0
2018-02-06,BHARTIARTL.NS,0.0,2,0.0
2018-02-07,BHARTIARTL.NS,-1.0,2,0.0
2018-02-09,BHARTIARTL.NS,1.0,2,0.0
2018-02-10,RELIANCE.NS,0.0,1,0.0
2018-02-12,BPCL.NS,1.0,2,0.0
2018-02-12,HINDUNILVR.NS,0.0,4,0.0
2018-02-13,BRITANNIA.NS,0.0,1,0.0
2018-02-14,TATASTEEL.NS,-1.0,2,0.0
2018-02-15,BPCL.NS,-1.0,2,0.0
2018-02-19,ADANIPORTS.NS,0.0,4,0.0
2018-02-19,ASIANPAINT.NS,0.0,2,0.0
2018-02-19,RELIANCE.NS,0.0,1,0.0
2018-02-20,INFY.NS,1.0,2,0.0
2018-02-20,TCS.NS,0.0,2,0.0
2018-02-20,TECHM.NS,1.0,2,0.0
2018-02-21,BAJAJFINSV.NS,1.0,2,0.0
2018-02-22,ADANIPORTS.NS,1.0,4,0.0
2018-02-22,BPCL.NS,0.0,2,0.0
2018-02-23,ASIANPAINT.NS,0.0,2,0.0
2018-02-23,COALINDIA.NS,-1.0,1,0.0
2018-02-28,ASIANPAINT.NS,-1.0,2,0.0
2018-03-01,BPCL.NS,1.0,2,0.0
2018-03-02,BPCL.NS,0.0,2,0.0
2018-03-06,BPCL.NS,0.0,2,0.0
2018-03-07,ADANIPORTS.NS,-1.0,4,0.0
2018-03-07,ICICIBANK.NS,-1.0,2,0.0
2018-03-08,ADANIPORTS.NS,1.0,4,0.0
2018-03-09,ADANIPORTS.NS,0.0,4,0.0
2018-03-09,BAJAJFINSV.NS,1.0,2,0.0
2018-03-11,ADANIENT.NS,0.0,1,0.0
2018-03-11,ADANIPORTS.NS,0.0,1,0.0
2018-03-12,BHARTIARTL.NS,0.0,2,0.0
2018-03-13,BHARTIARTL.NS,0.0,2,0.0
2018-03-13,BPCL.NS,0.0,2,0.0
2018-03-15,ASIANPAINT.NS,-1.0,2,0.0
2018-03-15,BAJAJFINSV.NS,0.0,2,0.0
2018-03-15,HINDUNILVR.NS,0.0,3,0.0
2018-03-19,BHARTIARTL.NS,1.0,2,0.0
2018-03-21,ADANIPORTS.NS,1.0,4,0.0
2018-03-21,BAJAJFINSV.NS,0.0,2,0.0
2018-03-21,BHARTIARTL.NS,0.0,2,0.0
2018-03-22,BPCL.NS,1.0,2,0.0
2018-03-22,M&M.NS,1.0,2,0.0
2018-03-23,ADANIPORTS.NS,0.0,4,0.0
2018-03-26,BAJAJFINSV.NS,-1.0,2,0.0
2018-03-27,BHARTIARTL.NS,0.0,2,0.0
2018-03-27,HINDUNILVR.NS,1.0,2,0.0
2018-03-27,NESTLEIND.NS,1.0,2,0.0
2018-03-28,ADANIPORTS.NS,0.0,4,0.0
2018-03-28,BHARTIARTL.NS,1.0,2,0.0
2018-03-31,ICICIBANK.NS,0.0,2,0.0
2018-04-02,ADANIPORTS.NS,0.0,4,0.0
2018-04-02,NESTLEIND.NS,0.0,1,0.0
2018-04-03,ADANIPORTS.NS,1.0,4,0.0
2018-04-03,KOTAKBANK.NS,1.0,2,0.0
2018-04-06,BPCL.NS,0.0,2,0.0
2018-04-08,RELIANCE.NS,0.0,2,0.0
2018-04-09,BPCL.NS,-1.0,2,0.0
2018-04-10,ADANIPORTS.NS,-1.0,4,0.0
2018-04-11,ADANIPORTS.NS,1.0,4,0.0
2018-04-11,BPCL.NS,-1.0,2,0.0
2018-04-13,ADANIPORTS.NS,-1.0,4,0.0
2018-04-13,BPCL.NS,0.0,2,0.0
2018-04-14,HINDUNILVR.NS,0.0,1,0.0
2018-04-16,ADANIPORTS.NS,0.0,4,0.0
2018-04-17,ADANIPORTS.NS,0.0,4,0.0
2018-04-18,ADANIENT.NS,-1.0,2,0.0
2018-04-18,BPCL.NS,-1.0,2,0.0
2018-04-18,LT.NS,-1.0,1,0.0
