date,symbol,direction,confidence,score,predicted_magnitude,entry_price,exit_price,exit_reason,gross_pct,net_pnl,max_profit_pct,max_drawdown_pct
2026-01-20,MMTC,SHORT,0.8979,0.035659,0.039715,68.49,68.21,TRAILING,0.004098,22.78,0.009052,-0.002482
2026-01-20,MRPL,SHORT,0.8901,0.035314,0.039673,143.27,144.7,STOP,-0.01,-118.2,0.005305,-0.010121
2026-01-20,GMDCLTD,SHORT,0.8945,0.035309,0.039472,550.4,555.9,STOP,-0.01,-118.2,0.0,-0.025618
2026-01-21,TARIL,SHORT,0.8961,0.035827,0.039979,242.95,245.38,STOP,-0.01,-118.2,0.007409,-0.011319
2026-01-21,HFCL,SHORT,0.8977,0.035175,0.039184,63.32,62.96,TRAILING,0.005634,38.14,0.011371,-0.003001
2026-01-21,OLAELEC,SHORT,0.8726,0.03511,0.040234,32.5,32.38,TRAILING,0.003658,18.38,0.008615,-0.006769
2026-01-21,IDEA,SHORT,0.897,0.034949,0.038962,10.13,10.23,STOP,-0.01,-118.2,0.004936,-0.011846
2026-01-21,NETWEB,SHORT,0.8929,0.034934,0.039125,3234.8,3207.16,TRAILING,0.008546,67.26,0.013478,0.0
2026-01-22,KALYANKJIL,LONG,0.7567,0.031861,0.042103,398.45,399.79,TRAILING,0.003366,15.46,0.008408,-0.000251
2026-01-22,MRPL,LONG,0.7759,0.024711,0.031848,155.0,157.32,TARGET,0.015,131.8,0.023871,-0.009677
2026-01-22,DCMSHRIRAM,SHORT,0.848,0.024501,0.028894,1101.0,1112.01,STOP,-0.01,-118.2,0.0,-0.030881
2026-01-22,ECLERX,SHORT,0.8526,0.024345,0.028553,4343.0,4386.43,STOP,-0.01,-118.2,0.0,-0.023486
2026-01-22,JINDALSAW,LONG,0.774,0.02341,0.030245,191.48,189.57,STOP,-0.01,-118.2,0.004491,-0.020785
2026-01-23,IIFL,SHORT,0.8529,0.042887,0.050287,550.0,555.5,STOP,-0.01,-118.2,0.0,-0.023636
2026-01-23,HINDCOPPER,SHORT,0.8496,0.038882,0.045763,544.0,541.75,TRAILING,0.004145,23.25,0.009099,-0.004963
2026-01-23,ATHERENERG,SHORT,0.8483,0.037511,0.04422,634.6,631.39,TRAILING,0.005056,32.36,0.010006,0.0
2026-01-23,KALYANKJIL,SHORT,0.8158,0.037383,0.045821,378.25,375.87,TRAILING,0.006292,44.72,0.011236,-0.000661
2026-01-23,CREDITACC,SHORT,0.8379,0.036873,0.044004,1435.0,1420.67,TRAILING,0.009987,81.67,0.014913,-0.00676
2026-03-04,ADANIGREEN,SHORT,0.9133,0.04391,0.048079,879.9,875.71,TRAILING,0.004766,29.46,0.014093,-0.002841
2026-03-04,ADANIENSOL,SHORT,0.9142,0.042943,0.046976,959.0,955.86,TRAILING,0.003279,14.59,0.010323,-0.009802
2026-03-04,FORCEMOT,SHORT,0.9451,0.042586,0.045061,22785.0,22443.22,TARGET,0.015,131.8,0.016897,-0.009436
2026-03-04,ADANIENT,SHORT,0.9112,0.04207,0.046168,2076.7,2065.98,TRAILING,0.005163,33.43,0.011316,0.0
2026-03-04,SUNTV,SHORT,0.9332,0.041904,0.044903,618.85,616.72,TRAILING,0.003445,16.25,0.008403,0.0
