date,open,high,low,close,volume,symbol
2022-07-05 00:00:00+05:30,34084.30155139204,34360.64988968886,33756.6061559201,33815.50390625,115000,BANKNIFTY
2022-07-06 00:00:00+05:30,33929.00458345541,34388.10081668299,33875.7552015839,34323.8515625,122700,BANKNIFTY
2022-07-07 00:00:00+05:30,34626.99559501868,34965.343221260424,34552.69958436133,34919.89453125,184000,BANKNIFTY
2022-07-08 00:00:00+05:30,35258.48670658513,35261.689794181075,34977.34155215716,35123.640625,109000,BANKNIFTY
2022-07-11 00:00:00+05:30,35017.19277706553,35542.68664252929,35006.14212481918,35469.234375,130600,BANKNIFTY
2022-07-12 00:00:00+05:30,35298.287119265864,35419.2349259777,35047.09083317545,35131.83984375,113400,BANKNIFTY
2022-07-13 00:00:00+05:30,35259.38949217214,35307.73658446935,34757.19613134104,34827.39453125,103400,BANKNIFTY
2022-07-14 00:00:00+05:30,34817.544938824,35027.194848248146,34558.047951943474,34650.796875,121300,BANKNIFTY
2022-07-15 00:00:00+05:30,34734.04627407356,34899.544354154124,34463.498631407856,34682.24609375,99100,BANKNIFTY
2022-07-18 00:00:00+05:30,34841.44740161468,35382.08956766407,34803.99471106599,35358.2890625,146600,BANKNIFTY
2022-07-19 00:00:00+05:30,35112.84297488848,35761.23389629566,35110.09300676588,35719.9375,183400,BANKNIFTY
2022-07-20 00:00:00+05:30,36060.8817760722,36182.278803013716,35876.13392272817,35971.68359375,173400,BANKNIFTY
2022-07-21 00:00:00+05:30,36026.130939226,36331.27582062266,35886.93334265965,36200.578125,153800,BANKNIFTY
2022-07-22 00:00:00+05:30,36322.47747801615,36823.0224581983,36285.93102657138,36738.5234375,143600,BANKNIFTY
2022-07-25 00:00:00+05:30,36766.27297027975,37010.77013571061,36464.22569080408,36725.97265625,139700,BANKNIFTY
2022-07-26 00:00:00+05:30,36688.125661226906,36695.32479655764,36333.680549574536,36408.078125,114000,BANKNIFTY
2022-07-27 00:00:00+05:30,36370.12978288592,36807.87471581847,36248.1819757291,36783.32421875,113100,BANKNIFTY
2022-07-28 00:00:00+05:30,37102.01882316425,37413.96442324299,37028.07046223949,37377.71484375,172500,BANKNIFTY
2022-07-29 00:00:00+05:30,37716.860645117995,37754.20786554537,37220.714091140035,37490.9609375,166900,BANKNIFTY
2022-08-01 00:00:00+05:30,37593.71063033792,37939.15973232214,37406.76358872746,37902.7578125,346400,BANKNIFTY
2022-08-02 00:00:00+05:30,37767.260787798936,38179.4083470281,37631.86392208824,38023.55859375,317300,BANKNIFTY
2022-08-03 00:00:00+05:30,37954.10977817859,38068.159234245075,37692.51125529018,37988.80859375,200300,BANKNIFTY
2022-08-04 00:00:00+05:30,38110.60916182261,38231.40854326938,37249.068363964696,37755.11328125,186300,BANKNIFTY
2022-08-05 00:00:00+05:30,37867.80920313661,38150.00513700995,37779.45866907314,37920.16015625,175900,BANKNIFTY
2022-08-08 00:00:00+05:30,37846.91079248344,38301.90549355632,37681.01038083108,38236.953125,174100,BANKNIFTY
2022-08-10 00:00:00+05:30,38298.40612206288,38402.50256758975,38154.85701040139,38287.40625,163900,BANKNIFTY
2022-08-11 00:00:00+05:30,38712.498038912374,38931.64782855268,38648.44800414183,38879.3984375,200900,BANKNIFTY
2022-08-12 00:00:00+05:30,38941.997252627385,39088.44477168754,38739.499602842676,39041.84765625,125300,BANKNIFTY
2022-08-16 00:00:00+05:30,39283.64401349645,39444.14214412405,39119.44280099981,39239.19140625,0,BANKNIFTY
2022-08-17 00:00:00+05:30,39350.84502859512,39504.0424730467,39202.346748468866,39461.2421875,169800,BANKNIFTY
2022-08-18 00:00:00+05:30,39323.9413560481,39703.23772855038,39290.69174252466,39655.6875,137200,BANKNIFTY
2022-08-19 00:00:00+05:30,39732.18663378138,39758.68632577778,38847.946911222076,38985.49609375,148100,BANKNIFTY
2022-08-22 00:00:00+05:30,38693.19852163497,38732.4011907951,38246.805274695886,38297.3046875,124300,BANKNIFTY
2022-08-23 00:00:00+05:30,37955.008615763974,38869.447219198795,37950.411012885525,38697.19921875,176400,BANKNIFTY
2022-08-24 00:00:00+05:30,38552.251732503515,39120.34670097401,38551.75173830708,39038.046875,214900,BANKNIFTY
2022-08-25 00:00:00+05:30,39189.59487239689,39471.29081406086,38803.247804432984,38950.296875,333400,BANKNIFTY
2022-08-26 00:00:00+05:30,39129.1936563052,39336.64437019792,38846.34928742936,38986.6953125,196300,BANKNIFTY
2022-08-29 00:00:00+05:30,38111.15817075209,38396.65484923479,37943.410122361645,38276.25390625,158000,BANKNIFTY
2022-08-30 00:00:00+05:30,38516.50017055356,39606.08902998059,38472.25068644028,39536.2890625,176800,BANKNIFTY
2022-09-01 00:00:00+05:30,38806.24793859346,39667.18714543041,38802.84954061363,39300.79296875,191200,BANKNIFTY
2022-09-02 00:00:00+05:30,39421.84373491926,39595.39250409117,39199.994744477226,39420.54296875,133900,BANKNIFTY
2022-09-05 00:00:00+05:30,39411.59440265754,39864.73759284759,39406.94211278015,39805.2890625,214100,BANKNIFTY
2022-09-06 00:00:00+05:30,39892.485649837174,40073.28433012389,39563.841031337826,39666.0390625,210200,BANKNIFTY
2022-09-07 00:00:00+05:30,39337.29433730401,39571.592404567426,39257.79525817987,39455.44140625,138900,BANKNIFTY
2022-09-08 00:00:00+05:30,39763.43487583637,40265.28058782487,39705.935546162895,40208.48046875,203800,BANKNIFTY
2022-09-09 00:00:00+05:30,40520.28003159838,40685.47733433219,40279.83360163029,40415.23046875,207000,BANKNIFTY
2022-09-12 00:00:00+05:30,40539.97695334109,40684.42448936752,40377.4280656841,40573.52734375,147000,BANKNIFTY
2022-09-13 00:00:00+05:30,40801.62582782897,40903.82385498074,40693.474745088024,40872.625,176400,BANKNIFTY
2022-09-14 00:00:00+05:30,40308.33303743262,41626.41539846129,40288.43092462966,41404.91796875,218400,BANKNIFTY
2022-09-15 00:00:00+05:30,41533.214966570275,41839.66061234929,41153.02018066165,41208.71875,245300,BANKNIFTY
2022-09-16 00:00:00+05:30,40976.724239621006,41162.02287299352,40501.58130971048,40776.328125,244200,BANKNIFTY
2022-09-19 00:00:00+05:30,40685.127549124045,41183.77017704965,40509.426471178245,40903.921875,206000,BANKNIFTY
2022-09-20 00:00:00+05:30,41303.66987068642,41677.16554316215,41206.823336553105,41467.8203125,175200,BANKNIFTY
2022-09-21 00:00:00+05:30,41282.1201707635,41501.215272140566,40888.67163377578,41202.96875,151300,BANKNIFTY
2022-09-22 00:00:00+05:30,40888.5751184573,41158.72041331745,40359.72970809354,40630.12890625,209500,BANKNIFTY
2022-09-23 00:00:00+05:30,40428.88033187166,40527.92605241533,39412.23983787201,39545.7890625,226200,BANKNIFTY
2022-09-26 00:00:00+05:30,39027.397555632575,39228.942086059105,38491.75144306961,38615.80078125,241800,BANKNIFTY
2022-09-27 00:00:00+05:30,38811.24865257446,39050.04666157906,38184.45514787345,38358.703125,168700,BANKNIFTY
2022-09-28 00:00:00+05:30,38080.80877615548,38368.35622573277,37625.76326729688,37759.4140625,210600,BANKNIFTY
2022-09-29 00:00:00+05:30,38092.40889002798,38282.95355070553,37536.21222859797,37647.3125,253000,BANKNIFTY
2022-09-30 00:00:00+05:30,37659.56208323766,38810.54869921765,37385.91682776734,38631.5,246100,BANKNIFTY
2022-10-03 00:00:00+05:30,38444.45221148561,38641.1530533725,37962.80936442989,38029.20703125,172900,BANKNIFTY
2022-10-04 00:00:00+05:30,38699.950058689654,39177.04609354033,38596.45125782994,39109.59765625,241100,BANKNIFTY
2022-10-06 00:00:00+05:30,39343.24147957582,39607.8907442624,39232.44198742317,39282.39453125,158800,BANKNIFTY
2022-10-07 00:00:00+05:30,39093.043955076486,39234.59308506694,38807.04729140729,39177.59375,165000,BANKNIFTY
2022-10-10 00:00:00+05:30,38641.102890138834,39315.243513638445,38517.854318719685,39092.6484375,159700,BANKNIFTY
2022-10-11 00:00:00+05:30,39058.39832410177,39174.4946331561,38622.30182211855,38712.0,177600,BANKNIFTY
2022-10-12 00:00:00+05:30,38783.749966670875,39163.647909868036,38605.95124495471,39118.09765625,195800,BANKNIFTY
2022-10-13 00:00:00+05:30,38957.195338231824,39060.84647644702,38437.50216387478,38623.55078125,158900,BANKNIFTY
2022-10-14 00:00:00+05:30,39445.59211690753,39570.3914470194,39195.84502090976,39305.14453125,185600,BANKNIFTY
2022-10-17 00:00:00+05:30,39295.14399463325,39974.23374329936,39146.24338473958,39919.984375,201600,BANKNIFTY
2022-10-18 00:00:00+05:30,40251.582806702085,40434.88145687805,40139.38489239193,40318.28125,245200,BANKNIFTY
2022-10-19 00:00:00+05:30,40556.17755757661,40643.12967301388,40194.732535405645,40372.73046875,232900,BANKNIFTY
2022-10-20 00:00:00+05:30,40149.0345772265,40207.88545750487,39848.389624916344,40099.0859375,262800,BANKNIFTY
2022-10-21 00:00:00+05:30,40370.28213359293,41031.77446730909,40354.9815296674,40783.578125,324200,BANKNIFTY
2022-10-24 00:00:00+05:30,41347.87058829255,41426.768108026496,41200.66917559555,41304.41796875,74300,BANKNIFTY
2022-10-25 00:00:00+05:30,41513.16734496403,41530.16714795477,41020.97383020246,41122.2734375,351800,BANKNIFTY
2022-10-27 00:00:00+05:30,41440.21710499562,41511.31784031264,41178.16937239799,41298.8203125,239400,BANKNIFTY
2022-10-28 00:00:00+05:30,41236.32135932722,41481.91616024174,40838.82598068995,40990.375,237100,BANKNIFTY
2022-10-31 00:00:00+05:30,41265.21924083606,41353.218217272726,41105.62344093047,41307.41796875,237200,BANKNIFTY
2022-11-01 00:00:00+05:30,41551.91491010484,41676.76501976088,41188.071487793575,41289.0703125,304400,BANKNIFTY
2022-11-02 00:00:00+05:30,41472.12122479492,41473.82042386448,41059.973654613575,41146.171875,175800,BANKNIFTY
2022-11-03 00:00:00+05:30,40873.2236904437,41477.51744120386,40818.673543842415,41297.87109375,263600,BANKNIFTY
2022-11-04 00:00:00+05:30,41314.37043692542,41515.71574841311,41050.670382838485,41257.96875,190400,BANKNIFTY
2022-11-07 00:00:00+05:30,41740.16343564171,41778.912985389434,41336.57046895981,41686.21484375,393400,BANKNIFTY
2022-11-09 00:00:00+05:30,41914.36566130992,41948.412141618865,41667.415399133315,41782.71484375,490500,BANKNIFTY
2022-11-10 00:00:00+05:30,41462.36882792137,41643.41359506859,41318.12050736358,41603.265625,253400,BANKNIFTY
2022-11-11 00:00:00+05:30,42162.90985093517,42345.009303254774,41917.615818418504,42136.5625,255400,BANKNIFTY
2022-11-14 00:00:00+05:30,42177.06133025349,42230.959142287014,41964.96222909416,42076.26171875,142700,BANKNIFTY
2022-11-15 00:00:00+05:30,42234.360976193566,42449.5576952594,42079.06199886696,42372.20703125,139400,BANKNIFTY
2022-11-16 00:00:00+05:30,42371.30659441794,42611.2530146146,42295.80747498249,42534.8046875,185400,BANKNIFTY
2022-11-17 00:00:00+05:30,42399.156927018914,42622.255903253215,42366.05965444769,42457.55859375,165400,BANKNIFTY
2022-11-18 00:00:00+05:30,42545.25655643274,42590.25603452489,42223.20951031225,42436.95703125,280100,BANKNIFTY
2022-11-21 00:00:00+05:30,42286.457723989864,42386.30812593039,42202.060267440036,42346.05859375,259100,BANKNIFTY
2022-11-22 00:00:00+05:30,42466.90613004378,42508.25721317177,42346.65752405363,42456.55859375,216300,BANKNIFTY
2022-11-23 00:00:00+05:30,42668.05539050716,42860.05316134725,42555.904348869175,42728.60546875,359100,BANKNIFTY
2022-11-24 00:00:00+05:30,42837.854314034324,43162.89741603527,42769.15198650954,43074.8984375,204900,BANKNIFTY
2022-11-25 00:00:00+05:30,43191.94679342608,43338.64430573424,42864.45060298763,42983.44921875,502800,BANKNIFTY
2022-11-28 00:00:00+05:30,42756.70227834148,43159.299161653216,42739.503259487334,43019.94921875,238700,BANKNIFTY
2022-11-29 00:00:00+05:30,42958.899529756054,43279.09893608623,42958.899529756054,43052.94921875,223000,BANKNIFTY
2022-11-30 00:00:00+05:30,43122.247355526306,43331.795694224704,42879.55096571048,43230.49609375,202000,BANKNIFTY
2022-12-01 00:00:00+05:30,43511.59472728786,43514.543911684945,43101.34950593882,43260.14453125,268400,BANKNIFTY
2022-12-02 00:00:00+05:30,42976.20069252874,43131.39811098041,42937.30270624746,43103.25,212800,BANKNIFTY
2022-12-05 00:00:00+05:30,43268.84839580863,43371.6440754137,42984.50013995016,43332.4453125,242600,BANKNIFTY
2022-12-06 00:00:00+05:30,43093.39895504571,43306.349611799546,43075.89915788053,43138.05078125,379200,BANKNIFTY
2022-12-07 00:00:00+05:30,43156.85088205784,43326.84890984055,42947.95096184205,43098.19921875,242900,BANKNIFTY
2022-12-08 00:00:00+05:30,43141.74748266118,43640.390111945664,43094.79881077177,43596.34375,355700,BANKNIFTY
2022-12-09 00:00:00+05:30,43764.79143424212,43852.88806519864,43361.19456891647,43632.94140625,443500,BANKNIFTY
