Date,Open,High,Low,Close,Volume
2013-01-01 00:00:00+05:30,207.18254269949026,209.69381429988158,206.549338442099,209.03907775878906,17202300
2013-01-02 00:00:00+05:30,211.06791912589375,212.27401626270972,210.04704170196865,211.11529541015625,14660120
2013-01-03 00:00:00+05:30,211.92942680516546,213.8591954238918,209.8790484693608,212.92877197265625,20103090
2013-01-04 00:00:00+05:30,211.92940642408092,214.768052790394,211.1239044826145,214.2296142578125,13705950
2013-01-07 00:00:00+05:30,214.51392073901118,215.28926700156558,212.0801810946611,212.5841522216797,10264490
2013-01-08 00:00:00+05:30,212.6186411107641,215.375444167007,212.18789022243007,214.80255126953125,16123870
2013-01-09 00:00:00+05:30,214.85853139562613,218.82144470757476,214.85853139562613,217.33966064453125,22474110
2013-01-10 00:00:00+05:30,218.81713203019646,219.82939921205076,217.31381568818153,218.74391174316406,21504650
2013-01-11 00:00:00+05:30,219.59678633794542,219.6829417693776,213.93241507631984,214.60438537597656,14156720
2013-01-14 00:00:00+05:30,214.6000830918984,217.0941210993722,213.23890880076337,215.35389709472656,17721580
2013-01-15 00:00:00+05:30,215.8061663132931,216.87443310645543,212.80814421051127,214.50099182128906,12219330
2013-01-16 00:00:00+05:30,213.65244049972594,214.81547315579706,208.8280252947684,209.55169677734375,14390080
2013-01-17 00:00:00+05:30,208.9572568909882,213.8635026342801,208.74188144854136,212.77801513671875,14091240
2013-01-18 00:00:00+05:30,214.08319142801457,216.8959942020446,213.48875309904327,214.6905517578125,16073730
2013-01-21 00:00:00+05:30,214.94468937136807,216.35755173360138,214.5225487761039,215.32806396484375,11849060
2013-01-22 00:00:00+05:30,214.51393583810804,216.15078390559097,211.4469917101241,212.31280517578125,12954000
2013-01-23 00:00:00+05:30,212.87705863854512,214.690515894137,211.25311964826003,213.68685913085938,15042750
2013-01-24 00:00:00+05:30,213.65243813943474,214.02718930466963,210.25380736001028,211.856201171875,17650270
2013-01-25 00:00:00+05:30,211.90359030472024,217.51196206557069,210.89563481657515,216.55569458007812,12460930
2013-01-28 00:00:00+05:30,217.52920071883594,218.2873264962097,213.91089585082534,214.64747619628906,18349860
2013-01-29 00:00:00+05:30,214.56130541036325,218.39068688068198,211.50298480868878,212.14048767089844,46331240
2013-01-30 00:00:00+05:30,213.39397655378565,214.25547828645776,209.05201360512646,209.8704376220703,23715290
2013-01-31 00:00:00+05:30,209.86182094015592,211.64081092169957,208.15173952710916,210.03411865234375,25528120
2013-02-01 00:00:00+05:30,209.43109218100867,211.2488614991236,206.84658678911867,207.8243865966797,14516810
2013-02-04 00:00:00+05:30,208.2680305012343,209.28029760122413,202.02214334039067,202.6768798828125,18596650
2013-02-05 00:00:00+05:30,202.45292166408373,205.08911505141253,200.5662306312575,204.30514526367188,22375350
2013-02-06 00:00:00+05:30,205.46816742504762,205.71799714860015,201.76370727005062,202.34091186523438,13866580
2013-02-07 00:00:00+05:30,201.0744993296129,203.65900452997025,199.8813241611516,200.43699645996094,13760530
2013-02-08 00:00:00+05:30,199.86840338466584,201.84123658234245,196.08641127747322,196.9522247314453,17646650
2013-02-11 00:00:00+05:30,197.27528419895546,199.17058535966166,196.19409533049497,197.6586456298828,14811360
2013-02-12 00:00:00+05:30,198.23154742248795,198.8001285567806,196.31901258725716,197.8352508544922,13296820
2013-02-13 00:00:00+05:30,198.31766623237826,200.14835713737665,193.191734327477,194.24276733398438,27599120
2013-02-14 00:00:00+05:30,193.8378680212344,195.47471587078059,187.37660575385993,190.88722229003906,60922460
2013-02-15 00:00:00+05:30,190.1334335658773,193.63975199765082,189.97405784542823,192.412109375,21127420
2013-02-18 00:00:00+05:30,192.5456432809842,195.45752343514079,192.5456432809842,194.9320068359375,18380120
2013-02-19 00:00:00+05:30,195.46181845629022,196.42239763322664,192.71793750490883,195.8624267578125,13692360
2013-02-20 00:00:00+05:30,196.85314243106004,197.03836214539237,193.54497899107082,194.01449584960938,16094270
2013-02-21 00:00:00+05:30,192.9246956145885,193.2305250418159,189.54329876368496,190.4392547607422,19310510
2013-02-22 00:00:00+05:30,190.47804365058016,191.72290685327403,188.67319641878822,189.185791015625,18284310
2013-02-25 00:00:00+05:30,190.39188362124344,192.89023339699804,189.62083588693167,191.33091735839844,16887440
2013-02-26 00:00:00+05:30,190.21957977239433,190.90878376795013,188.55257607054187,189.3925323486328,16446360
2013-02-27 00:00:00+05:30,190.6029249698205,192.34316195271205,189.27190652161553,190.6847686767578,14100300
2013-02-28 00:00:00+05:30,192.45948725745836,192.6920964125832,176.69401562058587,179.2698974609375,58729590
2013-03-01 00:00:00+05:30,179.79541019583115,181.68641282166558,177.9862644322654,179.85140991210938,21676800
2013-03-04 00:00:00+05:30,179.82988938406368,181.65626898254015,178.89084243714447,180.87229919433594,18279980
2013-03-05 00:00:00+05:30,181.9491547162611,184.27520665550207,179.3129616420898,183.37493896484375,19059400
2013-03-06 00:00:00+05:30,184.44753148876265,187.3723204899385,184.05984518161424,186.8252716064453,21540750
2013-03-07 00:00:00+05:30,186.2781964065063,187.11815261389137,184.80502282569626,186.6141815185547,11774640
2013-03-08 00:00:00+05:30,187.57046552494415,191.16292608694022,187.4713880956825,190.3488006591797,19462340
2013-03-11 00:00:00+05:30,190.34019434034693,191.33953950211756,188.98333174461408,189.93528747558594,14154810
2013-03-12 00:00:00+05:30,190.1334359166044,191.9425948718757,188.07444723479207,190.12051391601562,21840370
2013-03-13 00:00:00+05:30,189.27192328517248,191.0853807061676,187.04924729324688,187.75137329101562,21052580
2013-03-14 00:00:00+05:30,187.72123392962507,194.8286236648223,186.53237040375078,194.27296447753906,33666130
2013-03-15 00:00:00+05:30,195.04398655980776,195.88826772058042,192.76101223178816,194.87168884277344,22161680
2013-03-18 00:00:00+05:30,192.7782536777315,194.63047721470465,192.4035025131488,193.82066345214844,11219240
2013-03-19 00:00:00+05:30,195.21631515242626,195.53506661516337,186.95881453021696,189.8362274169922,40393960
2013-03-20 00:00:00+05:30,189.4873187121329,190.3617425153039,181.8027242161015,182.67283630371094,23048180
2013-03-21 00:00:00+05:30,183.15527073353599,185.99821589010512,179.21388985238943,182.5909881591797,32310360
2013-03-22 00:00:00+05:30,182.91834924306238,183.49986553052835,178.8477615217464,179.53265380859375,20894740
2013-03-25 00:00:00+05:30,183.06053606739673,183.0734580695556,176.85771212162135,177.31861877441406,22640640
2013-03-26 00:00:00+05:30,176.60786876622683,178.14995120217694,174.6350354308469,176.6337127685547,16268370
2013-03-28 00:00:00+05:30,176.5087756911641,179.19235828926057,174.97100510698164,178.56776428222656,18801120
