Date,Open,High,Low,Close,Volume
2013-01-01 00:00:00+05:30,421.96458606246784,428.34765844007205,421.72372557759667,426.01922607421875,538696
2013-01-02 00:00:00+05:30,426.4205636155987,428.7489953647797,423.9717261584635,425.9388427734375,1523020
2013-01-03 00:00:00+05:30,427.14319867571993,428.5081397507182,422.72724455407246,427.4241943359375,1059032
2013-01-04 00:00:00+05:30,428.7489643600127,430.5956261283198,424.81473141456684,429.3110046386719,1159517
2013-01-07 00:00:00+05:30,428.4681720538103,429.27107311715093,419.7566661134492,421.84423828125,2310025
2013-01-08 00:00:00+05:30,419.91715578030227,423.20902975126893,417.5084531658837,421.9244079589844,1646596
2013-01-09 00:00:00+05:30,422.32585675178956,425.41700549286276,416.06323977970015,416.9464111328125,1566612
2013-01-10 00:00:00+05:30,417.5084162593127,419.03394738233055,412.4501510172062,414.7785339355469,1651086
2013-01-11 00:00:00+05:30,415.09974824376883,415.90264911077804,397.5162241567848,399.9249267578125,2134714
2013-01-14 00:00:00+05:30,401.45044562429376,408.1948082102638,395.0272384943051,405.705810546875,2522332
2013-01-15 00:00:00+05:30,405.4248297642944,408.11452824693623,399.5235030958189,404.42120361328125,2537955
2013-01-16 00:00:00+05:30,405.0233810095639,405.54526170977016,399.8446602474904,401.5708923339844,2197579
2013-01-17 00:00:00+05:30,399.88474622782485,405.1036015921208,398.72055473272746,401.8919982910156,2527307
2013-01-18 00:00:00+05:30,403.05617680082804,403.69848760027287,391.8155662924384,393.7425231933594,3953993
2013-01-21 00:00:00+05:30,393.46156602727444,401.3300093445157,387.27924395936026,399.2424621582031,4409836
2013-01-22 00:00:00+05:30,398.56001565014213,405.86641899347075,372.0642850333577,386.11505126953125,13295996
2013-01-23 00:00:00+05:30,362.2688590776948,372.22482432573776,359.57913643542884,369.37451171875,18353640
2013-01-24 00:00:00+05:30,368.3709238454927,377.60428421370347,367.44759270918985,376.3999328613281,2986749
2013-01-25 00:00:00+05:30,376.1590382434889,383.66616589230256,374.5131013457002,382.5822448730469,3193879
2013-01-28 00:00:00+05:30,382.18082483948507,382.9435904884153,374.1919511578755,377.6444396972656,2867126
2013-01-29 00:00:00+05:30,375.7575415968506,378.8487143075128,373.5495645896042,376.1991271972656,2203760
2013-01-30 00:00:00+05:30,377.0422549826844,386.83763093488335,377.0422549826844,383.34503173828125,3235887
2013-01-31 00:00:00+05:30,379.8523500180977,384.6697545218083,377.36335279066327,380.5348205566406,2602245
2013-02-01 00:00:00+05:30,379.65172329585266,379.65172329585266,372.10445918311933,373.228515625,1778094
2013-02-04 00:00:00+05:30,374.2321027870043,376.9619608618436,369.0132470988211,375.0350036621094,2333391
2013-02-05 00:00:00+05:30,373.1080499496049,375.7576130611796,369.2541110115257,370.53875732421875,1464418
2013-02-06 00:00:00+05:30,371.38181075506657,372.0642814376034,362.22874516733583,364.7177429199219,2398688
2013-02-07 00:00:00+05:30,362.91113870185717,367.96940362166714,362.91113870185717,366.12274169921875,1306127
2013-02-08 00:00:00+05:30,365.36006421504254,367.3271813259122,360.90397378360115,363.4732666015625,2054421
2013-02-11 00:00:00+05:30,365.36004601124534,372.14456844081445,361.38570124401457,369.7760009765625,1687906
2013-02-12 00:00:00+05:30,367.3271593840226,372.74674042411476,367.3271593840226,369.33441162109375,1161048
2013-02-13 00:00:00+05:30,369.3343866780376,369.3343866780376,364.23596143968166,365.92205810546875,1457944
2013-02-14 00:00:00+05:30,364.6373855879832,375.71743109156426,364.1957999585025,372.987548828125,2698872
2013-02-15 00:00:00+05:30,372.22479791955374,375.59696641618973,369.4146452543971,371.02044677734375,1446219
2013-02-18 00:00:00+05:30,371.1810805487759,378.76850394229723,370.9402200770351,377.5240173339844,1116507
2013-02-19 00:00:00+05:30,378.9691879398068,383.66616264847676,376.9218006449809,382.66253662109375,1684526
2013-02-20 00:00:00+05:30,382.98366524464495,384.34860634739016,378.92902617883385,383.1040954589844,1257057
2013-02-21 00:00:00+05:30,382.18088747789307,383.94727953198003,372.66650544163247,375.9584045410156,2049876
2013-02-22 00:00:00+05:30,374.9547698526264,375.0752001030238,364.51705677321706,365.64111328125,2420050
2013-02-25 00:00:00+05:30,366.16304089529825,367.5681178358061,361.3054989877245,362.6704406738281,1483568
2013-02-26 00:00:00+05:30,362.5096487454481,370.9401056930166,361.7870430504589,362.99139404296875,1591179
2013-02-27 00:00:00+05:30,364.918359738585,369.1737235494644,363.272423142558,363.91473388671875,1530865
2013-02-28 00:00:00+05:30,365.64101897751624,367.72856595551053,349.26184757783204,355.7251892089844,3984567
2013-03-01 00:00:00+05:30,358.8966520301806,366.64463972941974,353.3967767350171,363.553466796875,1620895
2013-03-04 00:00:00+05:30,361.5864174501321,362.8710637630614,353.2763884130791,354.0391540527344,2112775
2013-03-05 00:00:00+05:30,355.4843913506711,362.4294795843894,354.07931470501626,361.2251281738281,2602130
2013-03-06 00:00:00+05:30,361.5061092484958,362.1082848885544,352.5537696334763,353.6778259277344,3117341
2013-03-07 00:00:00+05:30,352.2727093007741,355.68503753901524,346.9735593714588,347.8166198730469,3510565
2013-03-08 00:00:00+05:30,349.06111117307256,353.03547980172493,347.8166247755605,351.50994873046875,3710974
2013-03-11 00:00:00+05:30,351.6705138533335,356.8090735388012,351.26906349505344,352.5135498046875,2172102
2013-03-12 00:00:00+05:30,353.2763854993821,360.1010429465293,352.71434508505155,356.84930419921875,3055791
2013-03-13 00:00:00+05:30,356.48791538061346,361.3053196425136,356.1667599970038,358.6958923339844,1964447
2013-03-14 00:00:00+05:30,358.174084364399,369.33440159915995,358.174084364399,366.1629333496094,4887406
2013-03-15 00:00:00+05:30,367.6885074558219,372.54604850271886,365.76152553390585,368.21038818359375,5763799
2013-03-18 00:00:00+05:30,365.3198787988935,374.55323837293145,365.3198787988935,372.1044006347656,2315988
2013-03-19 00:00:00+05:30,374.9948363890245,375.4765818049349,363.31263869179384,364.11553955078125,3089196
2013-03-20 00:00:00+05:30,364.1155369540754,377.64442123204907,361.626539408447,376.27947998046875,2681146
2013-03-21 00:00:00+05:30,376.4400508119899,378.9691834706514,367.16653172678014,369.9766845703125,3649437
2013-03-22 00:00:00+05:30,370.5388350634272,376.3197324320855,366.68491981938536,368.61187744140625,2023676
2013-03-25 00:00:00+05:30,371.863484107531,373.3488554220932,368.0095702396925,370.37811279296875,1175950
2013-03-26 00:00:00+05:30,371.42188660387706,382.02016165261585,371.42188660387706,379.53118896484375,2577126
2013-03-28 00:00:00+05:30,378.16628932793884,379.3305053275423,371.622652491678,374.91455078125,5842644
2013-04-01 00:00:00+05:30,374.1517719715715,381.21728919489226,373.42916615368904,378.4472961425781,944417
2013-04-02 00:00:00+05:30,378.16629351922376,380.5749960257157,376.39990188009415,378.08599853515625,855108
2013-04-03 00:00:00+05:30,375.2758068585099,378.12611923174455,370.2175419182482,371.58245849609375,1700086
2013-04-04 00:00:00+05:30,370.57890669084355,378.72837056199387,370.57890669084355,377.403564453125,1726008
2013-04-05 00:00:00+05:30,377.3232560625515,380.89615006588963,376.03860982993785,378.72833251953125,1372376
2013-04-08 00:00:00+05:30,378.1663796352142,384.87060803882025,378.1663796352142,383.7465515136719,1869019
2013-04-09 00:00:00+05:30,384.62964107243664,385.7938571019799,376.6809275852134,379.0896301269531,3098313
2013-04-10 00:00:00+05:30,382.9836801557032,382.9836801557032,373.50946055246726,375.7174377441406,2033464
2013-04-11 00:00:00+05:30,379.61153303224376,380.575023906461,373.34891585760414,378.6882019042969,2194005
2013-04-12 00:00:00+05:30,375.83788915094993,385.3924042730344,375.83788915094993,384.629638671875,1502206
2013-04-15 00:00:00+05:30,384.669766734913,385.15151210109656,377.84511013797635,381.37786865234375,1378046
2013-04-16 00:00:00+05:30,379.77207401561964,391.0126850858494,378.5677228295236,390.0491943359375,1451228
2013-04-17 00:00:00+05:30,388.60401317060496,391.77548134359097,387.0383467049355,387.84124755859375,2711366
2013-04-18 00:00:00+05:30,387.27926028047284,391.4141950818448,386.3960643756673,387.96173095703125,2197874
2013-04-22 00:00:00+05:30,387.4799647353654,391.0127236625998,386.31574867291096,387.7208251953125,2283739
2013-04-23 00:00:00+05:30,386.9981655074529,393.0199211948095,383.50554230826873,384.8704833984375,1320840
2013-04-25 00:00:00+05:30,385.5930872695633,390.49078677152636,376.64074875924115,384.3084411621094,2833099
2013-04-26 00:00:00+05:30,383.2647021186242,383.2647021186242,371.5022102887652,373.3890075683594,2239631
2013-04-29 00:00:00+05:30,373.34890577594325,401.16941611227776,367.40744421895164,399.32275390625,11096404
2013-04-30 00:00:00+05:30,439.2268847875465,479.33179063958215,439.2268847875465,468.7334899902344,19185543
2013-05-02 00:00:00+05:30,467.9707336780949,467.9707336780949,457.93447320627183,459.1388244628906,7162821
2013-05-03 00:00:00+05:30,458.0549436075273,463.6752496640614,458.0549436075273,459.5804748535156,2935748
2013-05-06 00:00:00+05:30,459.4198516197263,462.59131960877943,458.5366313288181,460.1826171875,1541686
2013-05-07 00:00:00+05:30,460.0622431145156,466.8066306784777,459.6607926405936,465.16064453125,1953522
