Date,Open,High,Low,Close,Volume
2013-01-01 00:00:00+05:30,52.158078519603876,52.45565032511891,52.00929261684636,52.24073791503906,2407982
2013-01-02 00:00:00+05:30,52.40604297245775,53.232636710193674,52.3564493662447,53.067317962646484,2444328
2013-01-03 00:00:00+05:30,53.56328194787722,53.827792991213435,52.96813336165288,53.298770904541016,1894884
2013-01-04 00:00:00+05:30,53.29876223871828,54.191482450343536,52.95159186610632,53.943504333496094,2113516
2013-01-07 00:00:00+05:30,54.05923234411033,55.38178237087756,54.05923234411033,54.885826110839844,3402750
2013-01-08 00:00:00+05:30,54.9188906923665,55.41484694168302,54.58825319282216,55.08420944213867,1820374
2013-01-09 00:00:00+05:30,55.08421826632188,55.18340549597213,54.50560254942828,54.670921325683594,1429678
2013-01-10 00:00:00+05:30,54.95195392751121,55.77854771416189,54.38987116161437,55.00155258178711,3111700
2013-01-11 00:00:00+05:30,54.9189031427978,55.11728266042147,52.984671313910766,53.38143539428711,2136496
2013-01-14 00:00:00+05:30,53.993115792507346,54.720517432126144,53.36490138705515,54.522132873535156,2073864
2013-01-15 00:00:00+05:30,54.505601188893,54.505601188893,53.893919713965296,54.30721664428711,2007556
2013-01-16 00:00:00+05:30,54.307216473415366,54.5221288584551,53.29877095757738,53.546749114990234,1516546
2013-01-17 00:00:00+05:30,53.69552455888831,53.69552455888831,52.67055140130651,52.91852951049805,2369836
2013-01-18 00:00:00+05:30,53.11692426625528,54.37334805698271,52.60444006245387,52.88547897338867,9258588
2013-01-21 00:00:00+05:30,52.984664748336186,53.18304928650611,52.141538028806565,52.25726318359375,5105198
2013-01-22 00:00:00+05:30,52.505232237021744,52.83586971326857,51.34800107015784,51.91008377075195,6218286
2013-01-23 00:00:00+05:30,52.40604745597052,52.40604745597052,50.22383778360121,51.13309097290039,2486294
2013-01-24 00:00:00+05:30,51.28188824256564,51.7447788145484,50.438761444548824,50.83552551269531,5308270
2013-01-25 00:00:00+05:30,50.8355217772817,51.52986262936425,50.09158731224831,51.1165657043457,3272986
2013-01-28 00:00:00+05:30,51.314947781633066,52.22420106239539,51.314947781633066,51.4637336730957,1578102
2013-01-29 00:00:00+05:30,51.52986247993928,51.81090136105986,50.42222470605007,50.57101058959961,1801304
2013-01-30 00:00:00+05:30,50.55447375240179,51.05043002222311,49.77747862342523,50.091583251953125,1310958
2013-01-31 00:00:00+05:30,50.091580738149325,50.5875369830815,49.9262619898386,50.17424011230469,1958916
2013-02-01 00:00:00+05:30,50.240370308542076,50.8851124654872,49.595628151596955,49.71135330200195,1068392
2013-02-04 00:00:00+05:30,50.57100522851801,50.75285686474627,49.59562560072926,49.74441146850586,1294750
2013-02-05 00:00:00+05:30,49.74441254793067,49.74441254793067,48.471461156966406,49.09967041015625,2927564
2013-02-06 00:00:00+05:30,49.13273974804916,49.82707554488191,47.876316105281944,48.09122848510742,6065406
2013-02-07 00:00:00+05:30,47.958968103948266,48.719435326819514,47.61179773642795,48.620243072509766,2151972
2013-02-08 00:00:00+05:30,48.50452663929047,49.21540038513977,47.57874050814284,47.90937805175781,886918
2013-02-11 00:00:00+05:30,47.9920283177531,48.074687687949115,47.18196749885771,47.36381912231445,1189198
2013-02-12 00:00:00+05:30,47.496077208359516,47.942439873508945,47.08278031289823,47.42995071411133,996020
2013-02-13 00:00:00+05:30,48.256544880655554,49.49643557669052,47.479549738217194,48.68637466430664,2008022
2013-02-14 00:00:00+05:30,48.818626808027176,50.42222076516733,48.60371444248917,50.091583251953125,3237704
2013-02-15 00:00:00+05:30,50.42222058448392,50.42222058448392,48.91781889572452,49.56256103515625,1149062
2013-02-18 00:00:00+05:30,49.59563064575195,50.091586952209475,49.46337764874799,49.59563064575195,756782
2013-02-19 00:00:00+05:30,50.50489167241873,50.50489167241873,49.265000714830705,50.0750617980957,837410
2013-02-20 00:00:00+05:30,50.12465933478337,51.67865495760872,50.12465933478337,51.281890869140625,2021334
2013-02-21 00:00:00+05:30,51.2488065247618,51.2488065247618,49.099663025336305,49.612152099609375,1938782
2013-02-22 00:00:00+05:30,49.628693696729314,49.628693696729314,47.77712156941358,48.95088577270508,3111644
2013-02-25 00:00:00+05:30,48.91782629355665,49.546040688494074,48.438402837636524,48.603721618652344,1698440
2013-02-26 00:00:00+05:30,48.454938073394395,48.57065819863718,46.157007914918594,46.80175018310547,2475166
2013-02-27 00:00:00+05:30,46.719082169285734,48.14082450165969,46.57029629563537,47.710994720458984,1833214
2013-02-28 00:00:00+05:30,47.92590672745142,48.91781927115222,46.17352689122105,46.48763656616211,3132310
2013-03-01 00:00:00+05:30,46.71908826336384,47.38036338373663,46.20659903604916,46.88440704345703,2094666
2013-03-04 00:00:00+05:30,45.95861714967951,47.47955182160515,43.31351688207206,47.08278274536133,4671064
2013-03-05 00:00:00+05:30,47.21504853464802,49.24846768104015,46.86787805852202,48.10776901245117,1541706
2013-03-06 00:00:00+05:30,48.19042106668439,49.5460369878123,48.1408274541354,49.36418533325195,2442040
2013-03-07 00:00:00+05:30,48.603717791831485,49.84360855182719,48.173887986007294,48.58718490600586,2043078
2013-03-08 00:00:00+05:30,48.669848021306485,49.16580436332754,47.71100111145065,48.07469940185547,1849892
2013-03-11 00:00:00+05:30,48.07469082159204,49.24845496391015,48.07469082159204,49.0004768371582,2636730
2013-03-12 00:00:00+05:30,49.00048698852785,49.2649980542206,48.66984941769415,48.90129470825195,896038
2013-03-13 00:00:00+05:30,48.30614463616332,48.835161651447606,47.66139742343292,48.04163360595703,1232262
2013-03-14 00:00:00+05:30,48.603721635858,48.934359198006696,47.52914955887475,48.818634033203125,2941214
2013-03-15 00:00:00+05:30,48.63678355134264,49.23192707988928,48.10776147582515,48.57065200805664,1954808
2013-03-18 00:00:00+05:30,48.554129271819384,49.132745020502355,47.97551352313642,48.47146987915039,2158212
2013-03-19 00:00:00+05:30,48.48799269421507,49.182333538695076,47.330761316834014,48.83516311645508,1242686
2013-03-20 00:00:00+05:30,48.28961807426985,49.182338503629275,46.586831562865164,47.479557037353516,2405816
2013-03-21 00:00:00+05:30,47.51260474682912,48.537582950288275,46.619884562112055,46.83479690551758,2231750
2013-03-22 00:00:00+05:30,46.7521462317122,46.93399788810261,45.62798061150903,45.94208526611328,1212164
2013-03-25 00:00:00+05:30,47.942432470525574,47.942432470525574,45.06588753131951,45.280799865722656,1960910
2013-03-26 00:00:00+05:30,45.2642716675748,45.76022791686946,43.85906229457326,44.123573303222656,1698384
2013-03-28 00:00:00+05:30,44.12357604695824,45.280807367272544,41.908305671382216,44.80138397216797,2255330
2013-04-01 00:00:00+05:30,45.21468242610897,46.752144929311065,44.933638506323135,45.87595748901367,1534148
2013-04-02 00:00:00+05:30,45.644517516091476,47.661403664625134,45.644517516091476,47.479557037353516,1330262
2013-04-03 00:00:00+05:30,47.49608347279808,48.24001798274873,45.892494333981716,46.65296173095703,1479954
2013-04-04 00:00:00+05:30,46.355388611144136,47.28117486222757,45.66105270667845,46.090877532958984,1890174
2013-04-05 00:00:00+05:30,45.62798695846471,47.18198260671992,45.62798695846471,46.14047622680664,2015808
2013-04-08 00:00:00+05:30,46.22312290177863,46.55376039743495,45.694100890677404,46.25618362426758,1480894
2013-04-09 00:00:00+05:30,46.355383416667465,46.586828692220806,45.33041004060877,45.56185531616211,752546
2013-04-10 00:00:00+05:30,45.661044923865816,45.942083797367694,44.834451098633835,45.132022857666016,1740482
2013-04-11 00:00:00+05:30,45.627978971730336,45.627978971730336,44.02438493909284,44.40462112426758,1627168
2013-04-12 00:00:00+05:30,44.63606260818674,44.95016722492248,43.958254722518326,44.619529724121094,643812
2013-04-15 00:00:00+05:30,44.933638194961375,45.016297577251684,44.33849467857379,44.63606643676758,1545002
2013-04-16 00:00:00+05:30,44.63606260818674,44.91710650191907,44.22276573218501,44.619529724121094,685018
2013-04-17 00:00:00+05:30,44.53687034892075,45.28080472572386,44.47074385778605,44.619529724121094,1204226
2013-04-18 00:00:00+05:30,44.47075266974604,44.88404962764331,43.726818145530956,44.206241607666016,1283840
2013-04-22 00:00:00+05:30,44.22277708595474,45.065903938488496,43.809480103843015,44.85098648071289,2446510
2013-04-23 00:00:00+05:30,44.33849844586589,45.297345343852136,44.33849844586589,44.603004455566406,963124
2013-04-25 00:00:00+05:30,44.47075529610889,46.024750940553034,44.47075529610889,45.09896469116211,3765014
2013-04-26 00:00:00+05:30,45.181615146927236,45.7932965777499,44.80138401649899,45.01629638671875,1667424
2013-04-29 00:00:00+05:30,45.29734807754682,46.07434840203811,44.98324338822468,45.793304443359375,1691316
2013-04-30 00:00:00+05:30,46.00821816506691,46.57030609848468,45.16509635519863,46.14047622680664,7103646
2013-05-02 00:00:00+05:30,45.95861180761665,46.55376030767609,45.79329306010724,46.00820541381836,2631584
2013-05-03 00:00:00+05:30,45.7933031946635,46.43804544361313,45.67757802774456,45.958621978759766,3060022
2013-05-06 00:00:00+05:30,46.22313693778897,46.900945018731605,45.97515874074625,46.735626220703125,2357372
2013-05-07 00:00:00+05:30,47.000125860575714,47.148916794641224,46.355383645096886,46.785213470458984,935044
2013-05-08 00:00:00+05:30,46.88440833663745,47.231578793434686,46.65296304714893,46.98360061645508,888224
2013-05-09 00:00:00+05:30,47.115854933404464,47.958981767554356,46.63643145363423,47.51261901855469,3053668
2013-05-10 00:00:00+05:30,47.644872052968665,48.25654848157924,47.38036100905098,47.90937805175781,1839710
2013-05-13 00:00:00+05:30,48.17389415861172,48.33921294779373,47.03319552228167,47.28117370605469,770964
2013-05-14 00:00:00+05:30,47.06625001961128,47.909371606297746,47.03318425164686,47.56220626831055,959030
2013-05-15 00:00:00+05:30,47.744063046571604,48.24001940112102,47.34729897195786,47.4630241394043,1080818
2013-05-16 00:00:00+05:30,47.4630241394043,48.43840396099235,46.983600672365654,47.4630241394043,1396350
2013-05-17 00:00:00+05:30,47.59526699114712,47.92590449027996,47.28116237599649,47.56220626831055,736864
2013-05-20 00:00:00+05:30,47.59527968404557,48.20696123861814,46.9836031746022,47.5787467956543,916544
2013-05-21 00:00:00+05:30,47.57873146677305,48.041626966947256,47.049714524595124,47.36381912231445,2141460
2013-05-22 00:00:00+05:30,47.31423304342257,47.6779313030535,46.71908447432933,46.900936126708984,915124
2013-05-23 00:00:00+05:30,46.652965495148564,46.83481213170576,45.79330575179248,46.14047622680664,1177694
2013-05-24 00:00:00+05:30,45.793291857979725,46.85133080523965,45.677566719709944,46.17352294921875,1365652
2013-05-27 00:00:00+05:30,45.99169538262296,46.785223659862005,45.79331079074832,46.47111892700195,717592
2013-05-28 00:00:00+05:30,46.404974923167714,47.77711852361485,46.404974923167714,47.29769515991211,2577858
2013-05-29 00:00:00+05:30,47.44648099706982,47.777118495307235,46.917458981838806,47.26462936401367,4899020
2013-05-30 00:00:00+05:30,47.26462939201764,47.74405275572038,46.950524777531555,47.29769515991211,4367788
